Thu Dec  1 10:47:07 2022,average_velocity_U,average_velocity_V,average_velocity_W,U_variance_Prime,V_variance_Prime,W_variance_Prime,U_stdev_Prime,V_stdev_Prime,W_stdev_Prime,Skewness_U_Prime,Skewness_V_Prime,Skewness_W_Prime,Kurtosis_U_Prime,Kurtosis_V_Prime,Kurtosis_W_Prime,Reynolds_stress_u'v',Reynolds_stress_u'w',Reynolds_stress_v'w',Anisotropy,M30,M03,M12,M21,fku_2d,Fku_2d,fkw_2d,Fkw_2d,fku_3d,Fku_3d,fkw_3d,Fkw_3d,TKE_3d,Q1_K_Value,Q2_K_Value,Q3_K_Value,Q4_K_Value,e,ED,Octant_plus_1,Octant_minus_1,Octant_plus_2,Octant_minus_2,Octant_plus_3,Octant_minus_3,Octant_plus_4,Octant_minus_4,Total_Octant_sample,Probability_Octant_plus_1,Probability_Octant_minus_1,Probability_Octant_plus_2,Probability_Octant_minus_2,Probability_Octant_plus_3,Probability_Octant_minus_3,Probability_Octant_plus_4,Probability_Octant_minus_4,Min_Octant_Count,Min_Octant_Count_id,Max_Octant_Count,Max_Octant_Count_id,
Thu Dec  1 10:47:09 2022,average_velocity_U,average_velocity_V,average_velocity_W,U_variance_Prime,V_variance_Prime,W_variance_Prime,U_stdev_Prime,V_stdev_Prime,W_stdev_Prime,Skewness_U_Prime,Skewness_V_Prime,Skewness_W_Prime,Kurtosis_U_Prime,Kurtosis_V_Prime,Kurtosis_W_Prime,Reynolds_stress_u'v',Reynolds_stress_u'w',Reynolds_stress_v'w',Anisotropy,M30,M03,M12,M21,fku_2d,Fku_2d,fkw_2d,Fkw_2d,fku_3d,Fku_3d,fkw_3d,Fkw_3d,TKE_3d,Q1_K_Value,Q2_K_Value,Q3_K_Value,Q4_K_Value,e,ED,Octant_plus_1,Octant_minus_1,Octant_plus_2,Octant_minus_2,Octant_plus_3,Octant_minus_3,Octant_plus_4,Octant_minus_4,Total_Octant_sample,Probability_Octant_plus_1,Probability_Octant_minus_1,Probability_Octant_plus_2,Probability_Octant_minus_2,Probability_Octant_plus_3,Probability_Octant_minus_3,Probability_Octant_plus_4,Probability_Octant_minus_4,Min_Octant_Count,Min_Octant_Count_id,Max_Octant_Count,Max_Octant_Count_id,
Thu Dec  1 10:47:12 2022,average_velocity_U,average_velocity_V,average_velocity_W,U_variance_Prime,V_variance_Prime,W_variance_Prime,U_stdev_Prime,V_stdev_Prime,W_stdev_Prime,Skewness_U_Prime,Skewness_V_Prime,Skewness_W_Prime,Kurtosis_U_Prime,Kurtosis_V_Prime,Kurtosis_W_Prime,Reynolds_stress_u'v',Reynolds_stress_u'w',Reynolds_stress_v'w',Anisotropy,M30,M03,M12,M21,fku_2d,Fku_2d,fkw_2d,Fkw_2d,fku_3d,Fku_3d,fkw_3d,Fkw_3d,TKE_3d,Q1_K_Value,Q2_K_Value,Q3_K_Value,Q4_K_Value,e,ED,Octant_plus_1,Octant_minus_1,Octant_plus_2,Octant_minus_2,Octant_plus_3,Octant_minus_3,Octant_plus_4,Octant_minus_4,Total_Octant_sample,Probability_Octant_plus_1,Probability_Octant_minus_1,Probability_Octant_plus_2,Probability_Octant_minus_2,Probability_Octant_plus_3,Probability_Octant_minus_3,Probability_Octant_plus_4,Probability_Octant_minus_4,Min_Octant_Count,Min_Octant_Count_id,Max_Octant_Count,Max_Octant_Count_id,
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_0,0.271,-0.026,-0.02,0.014,0.013,0.001,0.118,0.116,0.031,0.764,-3.674,-0.589,13.502,37.127,10.529,0.0,-0.003,-0.0,0.263,0.735,-0.52,0.562,-0.698,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,26,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_0,0.271,-0.026,-0.02,0.014,0.013,0.001,0.118,0.116,0.031,0.764,-3.674,-0.589,13.502,37.127,10.529,0.0,-0.003,-0.0,0.263,0.735,-0.52,0.562,-0.698,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,26,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
7.6_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_0,0.271,-0.026,-0.02,0.014,0.013,0.001,0.118,0.116,0.031,0.764,-3.674,-0.589,13.502,37.127,10.529,0.0,-0.003,-0.0,0.263,0.735,-0.52,0.562,-0.698,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,26,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
7.6_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_0,0.271,-0.026,-0.02,0.014,0.013,0.001,0.118,0.116,0.031,0.764,-3.674,-0.589,13.502,37.127,10.529,0.0,-0.003,-0.0,0.263,0.735,-0.52,0.562,-0.698,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,26,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
7.2_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_0,0.271,-0.026,-0.02,0.014,0.013,0.001,0.118,0.116,0.031,0.764,-3.674,-0.589,13.502,37.127,10.529,0.0,-0.003,-0.0,0.263,0.735,-0.52,0.562,-0.698,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,26,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
7.2_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_0,0.271,-0.026,-0.02,0.014,0.013,0.001,0.118,0.116,0.031,0.764,-3.674,-0.589,13.502,37.127,10.529,0.0,-0.003,-0.0,0.263,0.735,-0.52,0.562,-0.698,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,26,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
Thu Dec  1 10:47:37 2022,average_velocity_U,average_velocity_V,average_velocity_W,U_variance_Prime,V_variance_Prime,W_variance_Prime,U_stdev_Prime,V_stdev_Prime,W_stdev_Prime,Skewness_U_Prime,Skewness_V_Prime,Skewness_W_Prime,Kurtosis_U_Prime,Kurtosis_V_Prime,Kurtosis_W_Prime,Reynolds_stress_u'v',Reynolds_stress_u'w',Reynolds_stress_v'w',Anisotropy,M30,M03,M12,M21,fku_2d,Fku_2d,fkw_2d,Fkw_2d,fku_3d,Fku_3d,fkw_3d,Fkw_3d,TKE_3d,Q1_K_Value,Q2_K_Value,Q3_K_Value,Q4_K_Value,e,ED,Octant_plus_1,Octant_minus_1,Octant_plus_2,Octant_minus_2,Octant_plus_3,Octant_minus_3,Octant_plus_4,Octant_minus_4,Total_Octant_sample,Probability_Octant_plus_1,Probability_Octant_minus_1,Probability_Octant_plus_2,Probability_Octant_minus_2,Probability_Octant_plus_3,Probability_Octant_minus_3,Probability_Octant_plus_4,Probability_Octant_minus_4,Min_Octant_Count,Min_Octant_Count_id,Max_Octant_Count,Max_Octant_Count_id,
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_1_previous_point,0.271,-0.026,-0.02,0.014,0.013,0.001,0.119,0.116,0.031,0.892,-3.674,-0.687,13.426,37.127,10.31,0.0,-0.003,-0.0,0.261,0.89,-0.658,0.709,-0.85,0.002,0.0,-0.0,-0.0,0.001,0.0,0.0,0.0,0.0,1,25,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_1_previous_point,0.271,-0.026,-0.02,0.014,0.013,0.001,0.119,0.116,0.031,0.892,-3.674,-0.687,13.426,37.127,10.31,0.0,-0.003,-0.0,0.261,0.89,-0.658,0.709,-0.85,0.002,0.0,-0.0,-0.0,0.001,0.0,0.0,0.0,0.0,1,25,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_2_2*last-2nd_last,0.274,-0.026,-0.02,0.018,0.013,0.001,0.135,0.116,0.035,2.521,-3.674,-1.927,23.044,37.127,16.643,0.0,-0.004,-0.0,0.259,2.485,-1.854,2.028,-2.288,0.005,0.0,-0.001,-0.0,0.003,0.0,-0.0,-0.0,0.0,1,20,1,52,0,0,22,30,59,23,22,15,17,12,200,0.11,0.15,0.295,0.115,0.11,0.075,0.085,0.06,12,-4,59,2,
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_2_2*last-2nd_last,0.274,-0.026,-0.02,0.018,0.013,0.001,0.135,0.116,0.035,2.521,-3.674,-1.927,23.044,37.127,16.643,0.0,-0.004,-0.0,0.259,2.485,-1.854,2.028,-2.288,0.005,0.0,-0.001,-0.0,0.003,0.0,-0.0,-0.0,0.0,1,20,1,52,0,0,22,30,59,23,22,15,17,12,200,0.11,0.15,0.295,0.115,0.11,0.075,0.085,0.06,12,-4,59,2,
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_3_overall_mean,0.269,-0.026,-0.019,0.013,0.013,0.001,0.114,0.116,0.03,0.657,-3.673,-0.561,14.917,37.124,11.277,0.0,-0.003,-0.0,0.263,0.634,-0.58,0.565,-0.661,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,27,2,21,0,0,28,32,51,23,20,15,17,14,200,0.14,0.16,0.255,0.115,0.1,0.075,0.085,0.07,14,-4,51,2,
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_3_overall_mean,0.269,-0.026,-0.019,0.013,0.013,0.001,0.114,0.116,0.03,0.657,-3.673,-0.562,14.917,37.124,11.278,0.0,-0.003,-0.0,0.263,0.634,-0.58,0.565,-0.661,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,27,2,21,0,0,29,31,51,23,20,15,17,14,200,0.145,0.155,0.255,0.115,0.1,0.075,0.085,0.07,14,-4,51,2,
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_4_12_point_strategy,0.269,-0.026,-0.019,0.013,0.013,0.001,0.114,0.116,0.03,0.647,-3.674,-0.555,14.843,37.127,11.243,0.0,-0.003,-0.0,0.263,0.635,-0.581,0.565,-0.662,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,27,2,21,0,0,28,32,51,23,20,15,17,14,200,0.14,0.16,0.255,0.115,0.1,0.075,0.085,0.07,14,-4,51,2,
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_4_12_point_strategy,0.269,-0.026,-0.019,0.013,0.013,0.001,0.114,0.116,0.03,0.647,-3.674,-0.555,14.843,37.127,11.243,0.0,-0.003,-0.0,0.263,0.635,-0.581,0.565,-0.662,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,27,2,21,0,0,28,32,51,23,20,15,17,14,200,0.14,0.16,0.255,0.115,0.1,0.075,0.085,0.07,14,-4,51,2,
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_5_mean_of_previous_2point,0.27,-0.026,-0.019,0.013,0.013,0.001,0.115,0.116,0.031,0.662,-3.674,-0.556,14.05,37.127,10.759,0.0,-0.003,-0.0,0.27,0.659,-0.566,0.564,-0.672,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,26,2,20,0,0,24,32,55,23,20,15,17,14,200,0.12,0.16,0.275,0.115,0.1,0.075,0.085,0.07,14,-4,55,2,
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_5_mean_of_previous_2point,0.27,-0.026,-0.019,0.013,0.013,0.001,0.115,0.116,0.031,0.662,-3.674,-0.556,14.05,37.127,10.759,0.0,-0.003,-0.0,0.27,0.659,-0.566,0.564,-0.672,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,26,2,20,0,0,24,32,55,23,20,15,17,14,200,0.12,0.16,0.275,0.115,0.1,0.075,0.085,0.07,14,-4,55,2,
7.6_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_1_previous_point,0.271,-0.026,-0.02,0.014,0.013,0.001,0.119,0.116,0.031,0.892,-3.674,-0.687,13.426,37.127,10.31,0.0,-0.003,-0.0,0.261,0.89,-0.658,0.709,-0.85,0.002,0.0,-0.0,-0.0,0.001,0.0,0.0,0.0,0.0,1,25,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
7.6_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_1_previous_point,0.271,-0.026,-0.02,0.014,0.013,0.001,0.119,0.116,0.031,0.892,-3.674,-0.687,13.426,37.127,10.31,0.0,-0.003,-0.0,0.261,0.89,-0.658,0.709,-0.85,0.002,0.0,-0.0,-0.0,0.001,0.0,0.0,0.0,0.0,1,25,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
7.6_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_2_2*last-2nd_last,0.274,-0.026,-0.02,0.018,0.013,0.001,0.135,0.116,0.035,2.521,-3.674,-1.927,23.044,37.127,16.643,0.0,-0.004,-0.0,0.259,2.485,-1.854,2.028,-2.288,0.005,0.0,-0.001,-0.0,0.003,0.0,-0.0,-0.0,0.0,1,20,1,52,0,0,22,30,59,23,22,15,17,12,200,0.11,0.15,0.295,0.115,0.11,0.075,0.085,0.06,12,-4,59,2,
7.6_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_2_2*last-2nd_last,0.274,-0.026,-0.02,0.018,0.013,0.001,0.135,0.116,0.035,2.521,-3.674,-1.927,23.044,37.127,16.643,0.0,-0.004,-0.0,0.259,2.485,-1.854,2.028,-2.288,0.005,0.0,-0.001,-0.0,0.003,0.0,-0.0,-0.0,0.0,1,20,1,52,0,0,22,30,59,23,22,15,17,12,200,0.11,0.15,0.295,0.115,0.11,0.075,0.085,0.06,12,-4,59,2,
7.6_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_3_overall_mean,0.269,-0.026,-0.019,0.013,0.013,0.001,0.114,0.116,0.03,0.657,-3.673,-0.561,14.917,37.124,11.277,0.0,-0.003,-0.0,0.263,0.634,-0.58,0.565,-0.661,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,27,2,21,0,0,28,32,51,23,20,15,17,14,200,0.14,0.16,0.255,0.115,0.1,0.075,0.085,0.07,14,-4,51,2,
7.6_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_3_overall_mean,0.269,-0.026,-0.019,0.013,0.013,0.001,0.114,0.116,0.03,0.657,-3.673,-0.562,14.917,37.124,11.278,0.0,-0.003,-0.0,0.263,0.634,-0.58,0.565,-0.661,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,27,2,21,0,0,29,31,51,23,20,15,17,14,200,0.145,0.155,0.255,0.115,0.1,0.075,0.085,0.07,14,-4,51,2,
7.6_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_4_12_point_strategy,0.269,-0.026,-0.019,0.013,0.013,0.001,0.114,0.116,0.03,0.647,-3.674,-0.555,14.843,37.127,11.243,0.0,-0.003,-0.0,0.263,0.635,-0.581,0.565,-0.662,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,27,2,21,0,0,28,32,51,23,20,15,17,14,200,0.14,0.16,0.255,0.115,0.1,0.075,0.085,0.07,14,-4,51,2,
7.6_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_4_12_point_strategy,0.269,-0.026,-0.019,0.013,0.013,0.001,0.114,0.116,0.03,0.647,-3.674,-0.555,14.843,37.127,11.243,0.0,-0.003,-0.0,0.263,0.635,-0.581,0.565,-0.662,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,27,2,21,0,0,28,32,51,23,20,15,17,14,200,0.14,0.16,0.255,0.115,0.1,0.075,0.085,0.07,14,-4,51,2,
7.6_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_5_mean_of_previous_2point,0.27,-0.026,-0.019,0.013,0.013,0.001,0.115,0.116,0.031,0.662,-3.674,-0.556,14.05,37.127,10.759,0.0,-0.003,-0.0,0.27,0.659,-0.566,0.564,-0.672,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,26,2,20,0,0,24,32,55,23,20,15,17,14,200,0.12,0.16,0.275,0.115,0.1,0.075,0.085,0.07,14,-4,55,2,
7.6_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_5_mean_of_previous_2point,0.27,-0.026,-0.019,0.013,0.013,0.001,0.115,0.116,0.031,0.662,-3.674,-0.556,14.05,37.127,10.759,0.0,-0.003,-0.0,0.27,0.659,-0.566,0.564,-0.672,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,26,2,20,0,0,24,32,55,23,20,15,17,14,200,0.12,0.16,0.275,0.115,0.1,0.075,0.085,0.07,14,-4,55,2,
7.2_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_1_previous_point,0.271,-0.026,-0.02,0.014,0.013,0.001,0.119,0.116,0.031,0.892,-3.674,-0.687,13.426,37.127,10.31,0.0,-0.003,-0.0,0.261,0.89,-0.658,0.709,-0.85,0.002,0.0,-0.0,-0.0,0.001,0.0,0.0,0.0,0.0,1,25,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
7.2_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_1_previous_point,0.271,-0.026,-0.02,0.014,0.013,0.001,0.119,0.116,0.031,0.892,-3.674,-0.687,13.426,37.127,10.31,0.0,-0.003,-0.0,0.261,0.89,-0.658,0.709,-0.85,0.002,0.0,-0.0,-0.0,0.001,0.0,0.0,0.0,0.0,1,25,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
7.2_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_2_2*last-2nd_last,0.274,-0.026,-0.02,0.018,0.013,0.001,0.135,0.116,0.035,2.521,-3.674,-1.927,23.044,37.127,16.643,0.0,-0.004,-0.0,0.259,2.485,-1.854,2.028,-2.288,0.005,0.0,-0.001,-0.0,0.003,0.0,-0.0,-0.0,0.0,1,20,1,52,0,0,22,30,59,23,22,15,17,12,200,0.11,0.15,0.295,0.115,0.11,0.075,0.085,0.06,12,-4,59,2,
7.2_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_2_2*last-2nd_last,0.274,-0.026,-0.02,0.018,0.013,0.001,0.135,0.116,0.035,2.521,-3.674,-1.927,23.044,37.127,16.643,0.0,-0.004,-0.0,0.259,2.485,-1.854,2.028,-2.288,0.005,0.0,-0.001,-0.0,0.003,0.0,-0.0,-0.0,0.0,1,20,1,52,0,0,22,30,59,23,22,15,17,12,200,0.11,0.15,0.295,0.115,0.11,0.075,0.085,0.06,12,-4,59,2,
7.2_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_3_overall_mean,0.269,-0.026,-0.019,0.013,0.013,0.001,0.114,0.116,0.03,0.657,-3.673,-0.561,14.917,37.124,11.277,0.0,-0.003,-0.0,0.263,0.634,-0.58,0.565,-0.661,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,27,2,21,0,0,28,32,51,23,20,15,17,14,200,0.14,0.16,0.255,0.115,0.1,0.075,0.085,0.07,14,-4,51,2,
7.2_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_3_overall_mean,0.269,-0.026,-0.019,0.013,0.013,0.001,0.114,0.116,0.03,0.657,-3.673,-0.562,14.917,37.124,11.278,0.0,-0.003,-0.0,0.263,0.634,-0.58,0.565,-0.661,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,27,2,21,0,0,29,31,51,23,20,15,17,14,200,0.145,0.155,0.255,0.115,0.1,0.075,0.085,0.07,14,-4,51,2,
7.2_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_4_12_point_strategy,0.269,-0.026,-0.019,0.013,0.013,0.001,0.114,0.116,0.03,0.647,-3.674,-0.555,14.843,37.127,11.243,0.0,-0.003,-0.0,0.263,0.635,-0.581,0.565,-0.662,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,27,2,21,0,0,28,32,51,23,20,15,17,14,200,0.14,0.16,0.255,0.115,0.1,0.075,0.085,0.07,14,-4,51,2,
7.2_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_4_12_point_strategy,0.269,-0.026,-0.019,0.013,0.013,0.001,0.114,0.116,0.03,0.647,-3.674,-0.555,14.843,37.127,11.243,0.0,-0.003,-0.0,0.263,0.635,-0.581,0.565,-0.662,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,27,2,21,0,0,28,32,51,23,20,15,17,14,200,0.14,0.16,0.255,0.115,0.1,0.075,0.085,0.07,14,-4,51,2,
7.2_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_5_mean_of_previous_2point,0.27,-0.026,-0.019,0.013,0.013,0.001,0.115,0.116,0.031,0.662,-3.674,-0.556,14.05,37.127,10.759,0.0,-0.003,-0.0,0.27,0.659,-0.566,0.564,-0.672,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,26,2,20,0,0,24,32,55,23,20,15,17,14,200,0.12,0.16,0.275,0.115,0.1,0.075,0.085,0.07,14,-4,55,2,
7.2_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_5_mean_of_previous_2point,0.27,-0.026,-0.019,0.013,0.013,0.001,0.115,0.116,0.031,0.662,-3.674,-0.556,14.05,37.127,10.759,0.0,-0.003,-0.0,0.27,0.659,-0.566,0.564,-0.672,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,26,2,20,0,0,24,32,55,23,20,15,17,14,200,0.12,0.16,0.275,0.115,0.1,0.075,0.085,0.07,14,-4,55,2,
Thu Dec  1 10:47:45 2022,average_velocity_U,average_velocity_V,average_velocity_W,U_variance_Prime,V_variance_Prime,W_variance_Prime,U_stdev_Prime,V_stdev_Prime,W_stdev_Prime,Skewness_U_Prime,Skewness_V_Prime,Skewness_W_Prime,Kurtosis_U_Prime,Kurtosis_V_Prime,Kurtosis_W_Prime,Reynolds_stress_u'v',Reynolds_stress_u'w',Reynolds_stress_v'w',Anisotropy,M30,M03,M12,M21,fku_2d,Fku_2d,fkw_2d,Fkw_2d,fku_3d,Fku_3d,fkw_3d,Fkw_3d,TKE_3d,Q1_K_Value,Q2_K_Value,Q3_K_Value,Q4_K_Value,e,ED,Octant_plus_1,Octant_minus_1,Octant_plus_2,Octant_minus_2,Octant_plus_3,Octant_minus_3,Octant_plus_4,Octant_minus_4,Total_Octant_sample,Probability_Octant_plus_1,Probability_Octant_minus_1,Probability_Octant_plus_2,Probability_Octant_minus_2,Probability_Octant_plus_3,Probability_Octant_minus_3,Probability_Octant_plus_4,Probability_Octant_minus_4,Min_Octant_Count,Min_Octant_Count_id,Max_Octant_Count,Max_Octant_Count_id,
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_1_previous_point,0.271,-0.026,-0.02,0.014,0.013,0.001,0.119,0.116,0.031,0.892,-3.674,-0.687,13.426,37.127,10.31,0.0,-0.003,-0.0,0.261,0.89,-0.658,0.709,-0.85,0.002,0.0,-0.0,-0.0,0.001,0.0,0.0,0.0,0.0,1,25,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_1_previous_point,0.271,-0.026,-0.02,0.014,0.013,0.001,0.119,0.116,0.031,0.892,-3.674,-0.687,13.426,37.127,10.31,0.0,-0.003,-0.0,0.261,0.89,-0.658,0.709,-0.85,0.002,0.0,-0.0,-0.0,0.001,0.0,0.0,0.0,0.0,1,25,2,19,0,0,25,30,56,23,20,15,19,12,200,0.125,0.15,0.28,0.115,0.1,0.075,0.095,0.06,12,-4,56,2,
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_2_2*last-2nd_last,0.274,-0.026,-0.02,0.018,0.013,0.001,0.135,0.116,0.035,2.521,-3.674,-1.927,23.044,37.127,16.643,0.0,-0.004,-0.0,0.259,2.485,-1.854,2.028,-2.288,0.005,0.0,-0.001,-0.0,0.003,0.0,-0.0,-0.0,0.0,1,20,1,52,0,0,22,30,59,23,22,15,17,12,200,0.11,0.15,0.295,0.115,0.11,0.075,0.085,0.06,12,-4,59,2,
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_2_2*last-2nd_last,0.274,-0.026,-0.02,0.018,0.013,0.001,0.135,0.116,0.035,2.521,-3.674,-1.927,23.044,37.127,16.643,0.0,-0.004,-0.0,0.259,2.485,-1.854,2.028,-2.288,0.005,0.0,-0.001,-0.0,0.003,0.0,-0.0,-0.0,0.0,1,20,1,52,0,0,22,30,59,23,22,15,17,12,200,0.11,0.15,0.295,0.115,0.11,0.075,0.085,0.06,12,-4,59,2,
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_3_overall_mean,0.269,-0.026,-0.019,0.013,0.013,0.001,0.114,0.116,0.03,0.657,-3.673,-0.561,14.917,37.124,11.277,0.0,-0.003,-0.0,0.263,0.634,-0.58,0.565,-0.661,0.001,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,27,2,21,0,0,28,32,51,23,20,15,17,14,200,0.14,0.16,0.255,0.115,0.1,0.075,0.085,0.07,14,-4,51,2,
